link,name,price,mrp,dicount-value,discount,delivery-text-msg,rating-text,rating-text-icon,rating-text-icon 2,img,not-available-text,delivery-pincode-text,site
https://www.croma.com/faber-fbimwo-cgs-fg-32l-built-in-microwave-oven-with-10-autocook-menus-stainless-steel-/p/201046,FABER FBIMWO CGS/FG 32L Built-in Microwave Oven with 10 Autocook Menus (Stainless Steel),"₹54,990","₹63,800","(Save ₹8,810)",14% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722272774/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/201046_0_joqkgx.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-feel-plus-3d-t2s2-bk-tc-ltw-60cm-1150m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-black-/p/198207,FABER FEEL PLUS 3D T2S2 BK TC LTW 60cm 1150m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Black),"₹22,564","₹31,590","(Save ₹9,026)",29% Off,,3.9,(),8,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721141096/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/198207_0_cy7uw9.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-pearl-3bb-bk-tempered-glass-top-3-burner-manual-gas-stove-corrosion-resistance-black-/p/267371,"Faber PEARL 3BB BK Tempered Glass Top 3 Burner Manual Gas Stove (Corrosion Resistance, Black)","₹6,454","₹8,840","(Save ₹2,386)",27% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055460/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/267371_0_zxixy4.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-maxus-ht905-crs-br-ci-ai-toughened-glass-top-5-burner-automatic-hob-high-quality-knob-black-/p/227714,"Faber Maxus HT905 CRS BR CI AI Toughened Glass Top 5 Burner Automatic Hob (High Quality Knob, Black)","₹26,159","₹27,700","(Save ₹1,541)",6% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422086/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/227714_0_rpujd0.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-nexus-ind-ht904-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-heavy-duty-pan-support-black-/p/229411,"Faber Nexus IND HT904 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Hob (Heavy Duty Pan Support, Black)","₹31,164","₹38,150","(Save ₹6,986)",18% Off,,5,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055369/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229411_0_dql55p.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hood-tratto3dtcbkltw60-61cm-1000m3-hr-ductless-wall-mounted-chimney-with-meticulously-designed-black-/p/302334,FABER HOOD TRATTO3DTCBKLTW60 61cm 1000m3/hr Ductless Wall Mounted Chimney with Meticulously Designed (Black),"₹13,379","₹25,490","(Save ₹12,111)",48% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1714043420/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/302334_0_hfg5rk.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-ultima-ht723-crs-br-ci-ai-toughened-glass-top-3-burner-automatic-electric-hob-premium-quality-knob-black-/p/251776,"Faber Ultima HT723 CRS BR CI AI Toughened Glass Top 3 Burner Automatic Electric Hob (Premium Quality Knob, Black)","₹24,789","₹28,600","(Save ₹3,811)",13% Off,,5,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721054164/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/251776_0_garykk.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-nexus-ind-ht803-crs-br-ci-ai-toughened-glass-top-3-burner-automatic-hob-cast-iron-pan-support-black-/p/234111,"Faber Nexus IND HT803 CRS BR CI AI Toughened Glass Top 3 Burner Automatic Hob (Cast Iron Pan Support, Black)","₹27,504","₹33,500","(Save ₹5,996)",18% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688421311/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/234111_0_xylksj.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-genius-804-ai-toughened-glass-top-4-burner-manual-hob-cast-iron-pan-support-black-/p/300611,"FABER GENIUS 804 AI Toughened Glass Top 4 Burner Manual Hob (Cast Iron Pan Support, Black)","₹18,989","₹25,350","(Save ₹6,361)",25% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056607/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300611_0_ilf7uy.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-8f-bk-80l-built-in-microwave-oven-with-digital-display-control-panel-black-/p/267990,FABER FBIO 8F BK 80L Built-in Microwave Oven with Digital Display Control Panel (Black),"₹48,899","₹57,990","(Save ₹9,091)",16% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691181341/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/267990_0_h9lzcw.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbid-8pr-14s-14-place-settings-built-in-dishwasher-with-salt-rinse-aid-indicators-stainless-steel-/p/217231,FABER FBID 8PR 14S 14 Place Settings Built-in Dishwasher with Salt & Rinse Aid Indicators (Stainless Steel),"₹59,990","₹63,000","(Save ₹3,010)",5% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691179347/Croma%20Assets/Large%20Appliances/Dishwashers/Images/217231_0_miz3pt.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-90cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202597,FABER SUPER 3D PLUS T2S2 BK TC LTW 90cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),"₹22,804","₹34,590","(Save ₹11,786)",34% Off,,5,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690214141/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202597_0_dlbdzx.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-martini-tc-bk-ltw-60cm-1000m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-black-/p/217664,FABER MARTINI TC BK LTW 60cm 1000m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Black),"₹17,514","₹31,999","(Save ₹14,485)",45% Off,,3,(),5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721141319/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/217664_0_s7pajv.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-jumbo-neo-xl-4bb-glass-top-4-burner-manual-gas-stove-ms-power-coated-pan-support-black-/p/269238,"Faber Jumbo Neo XL 4BB Glass Top 4 Burner Manual Gas Stove (MS Power Coated Pan Support, Black)","₹7,409","₹11,490","(Save ₹4,081)",36% Off,,5,(),1,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422666/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269238_0_o1qirn.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fk-1500-watt-1-5-litre-electric-kettle-with-auto-shut-off-steel-/p/258589,FABER FK 1500 Watt 1.5 Litre Electric Kettle with Auto Shut Off (Steel),₹594,"₹1,990","(Save ₹1,396)",70% Off,,5,(),7,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691681886/Croma%20Assets/Small%20Appliances/Kettles/Images/258589_0_n7c747.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-apex-flhc-sc-bk-60cm-1500m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/218738,FABER APEX FLHC SC BK 60cm 1500m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),"₹29,039","₹34,990","(Save ₹5,951)",17% Off,,4.2,(),5,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690206721/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/218738_0_p1tdp7.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-superia-ht903-br-ai-toughened-glass-top-3-burner-automatic-gas-hob-fully-concealed-drip-tray-black-/p/300384,"FABER SUPERIA HT903 BR AI Toughened Glass Top 3 Burner Automatic Gas Hob (Fully Concealed Drip Tray, Black)","₹17,369","₹24,990","(Save ₹7,621)",31% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057915/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300384_0_jm4anw.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-maxus-ht904-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/227716,"Faber Maxus HT904 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)","₹23,559","₹25,400","(Save ₹1,841)",7% Off,,3.5,(),2,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056833/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/227716_0_d0231c.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-utopia-ht-604-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-electric-hob-heat-resistant-metal-knob-black-/p/223635,"Faber UTOPIA HT 604 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Electric Hob (Heat Resistant Metal Knob, Black)","₹33,844","₹39,300","(Save ₹5,456)",14% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055149/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/223635_0_a8ubbi.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-superia-ht905-br-ai-toughened-glass-top-5-burner-automatic-gas-hob-fully-concealed-drip-tray-black-/p/300386,"FABER SUPERIA HT905 BR AI Toughened Glass Top 5 Burner Automatic Gas Hob (Fully Concealed Drip Tray, Black)","₹22,419","₹32,990","(Save ₹10,571)",32% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057856/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300386_0_z4gt96.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbimwo-sg-20l-built-in-convection-microwave-oven-with-10-autocook-menus-stainless-steel-/p/229407,FABER FBIMWO SG 20L Built-in Convection Microwave Oven with 10 Autocook Menus (Stainless Steel),"₹32,249","₹37,990","(Save ₹5,741)",15% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691177463/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/229407_0_xznw50.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-remo-xl-4bb-ai-glass-top-4-burner-automatic-gas-stove-ms-power-coated-pan-support-black-/p/269240,"Faber Remo XL 4BB AI Glass Top 4 Burner Automatic Gas Stove (MS Power Coated Pan Support, Black)","₹12,229","₹15,490","(Save ₹3,261)",21% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422720/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269240_0_jbn4bt.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbimwo-cgs-fg-25l-built-in-microwave-oven-with-10-autocook-menus-stainless-steel-/p/202617,FABER FBIMWO CGS/FG 25L Built-in Microwave Oven with 10 Autocook Menus (Stainless Steel),"₹42,244","₹49,990","(Save ₹7,746)",16% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722283552/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/202617_0_mjyexu.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-utopia-pro-ht-905-br-ci-5-burner-automatic-electric-hob-flame-failure-device-black-/p/265613,"Faber Utopia Pro HT 905 BR CI 5 Burner Automatic Electric Hob (Flame Failure Device, Black)","₹49,389","₹52,600","(Save ₹3,211)",6% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688416071/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/265613_0_irigqs.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbimwo-sg-bk-20l-built-in-microwave-oven-with-10-autocook-menus-black-/p/248512,FABER FBIMWO SG BK 20L Built-in Microwave Oven with 10 Autocook Menus (Black),"₹33,899","₹39,990","(Save ₹6,091)",15% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722285959/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/248512_0_a2pcqw.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-stilux-3d-t2s2-bk-tc-ltw-90cm-1095m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-black-/p/215035,FABER STILUX 3D T2S2 BK TC LTW 90cm 1095m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Black),"₹24,219","₹39,490","(Save ₹15,271)",39% Off,,4.7,(),3,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690207415/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/215035_0_sdix0v.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-imperia-784-brb-ci-bk-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/220778,"Faber Imperia 784 BRB CI BK Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)","₹26,544","₹33,500","(Save ₹6,956)",21% Off,,3.7,(),3,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056579/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220778_0_phh23f.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-8f-80l-built-in-microwave-oven-with-4-autocook-menus-black-/p/212671,FABER FBIO 8F 80L Built-in Microwave Oven with 4 Autocook Menus (Black),"₹47,014","₹57,990","(Save ₹10,976)",19% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691177915/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/212671_0_lmfgiz.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-jumbo-neo-xl-4bb-ai-glass-top-4-burner-automatic-gas-stove-ms-power-coated-pan-support-black-/p/269237,"Faber Jumbo Neo XL 4BB AI Glass Top 4 Burner Automatic Gas Stove (MS Power Coated Pan Support, Black)","₹9,169","₹12,990","(Save ₹3,821)",29% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422608/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269237_0_r6rfh3.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-htg-753-crs-br-ci-tempered-glass-top-3-burner-automatic-hob-high-quality-knob-black-/p/204578,"Faber HTG 753 CRS BR CI Tempered Glass Top 3 Burner Automatic Hob (High Quality Knob, Black)","₹17,794","₹22,490","(Save ₹4,696)",21% Off,,4.7,(),3,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055123/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/204578_0_zawcmh.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hood-pinnacle-60cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-and-gesture-control-black-/p/306686,FABER Hood Pinnacle 60cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch and Gesture Control (Black),"₹28,349","₹38,990","(Save ₹10,641)",27% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716014422/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306686_krwbaz.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-hood-pinnacle-75cm-1500m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-and-gesture-control-black-/p/306687,FABER Hood Pinnacle 75cm 1500m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch and Gesture Control (Black),"₹29,899","₹41,990","(Save ₹12,091)",29% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1716014505/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/306687_zqxqur.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-htg-905-crs-br-ci-tempered-glass-top-5-burner-automatic-hob-high-quality-knob-black-/p/204580,"Faber HTG 905 CRS BR CI Tempered Glass Top 5 Burner Automatic Hob (High Quality Knob, Black)","₹20,574","₹32,590","(Save ₹12,016)",37% Off,,4,(),2,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055189/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/204580_0_zgvnbz.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-25l-convection-microwave-oven-with-8-auto-cook-menus-black-/p/306182,FABER FBIO 25L Convection Microwave Oven with 8 Auto Cook Menus (Black),"₹39,499","₹46,690","(Save ₹7,191)",15% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712913066/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306182_yksuul.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-fbio-6f-80l-built-in-microwave-oven-with-6-autocook-menus-black-/p/212670,FABER FBIO 6F 80L Built-in Microwave Oven with 6 Autocook Menus (Black),"₹39,814","₹48,990","(Save ₹9,176)",19% Off,,,,,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691177884/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/212670_0_zzbobn.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.croma.com/faber-power-4bb-bk-toughened-glass-top-4-burner-manual-gas-stove-powder-coating-round-pan-support-black-/p/229406,"Faber Power 4BB BK Toughened Glass Top 4 Burner Manual Gas Stove (Powder Coating Round Pan Support, Black)","₹4,664","₹9,349","(Save ₹4,685)",50% Off,,4,(),2,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055333/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229406_0_ispbhj.png?tr=w-400,Not Available at pincode,"Mumbai, 400049",Croma
https://www.reliancedigital.in/faber-topaz-smart-3d-t2s2-bk-tc-ltw-kitchen-hood/p/491473306,Faber TOPAZ SMART 3D T2S2 BK TC LTW Kitchen Hood,16459,24290,,"32%(₹7,831)",Flat 10% Instant Bank Discount,,,,https://www.reliancedigital.in/medias/Faber-3DT2S2-BK-TC-LTW60-Hobs-and-Hoods-491473306-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNjgyNXxpbWFnZS9qcGVnfGltYWdlcy9oMDcvaDZhLzkwNzc0ODQzODgzODIuanBnfGU5YzJjNWRlOTNkZDcwMWJlM2MwNzM3MGUyNTM2ZWI4OTE2Y2EzNDQxOTc1MzMyOTJlN2Y0OGJkYTdlMzRhMWM,,,Reliance
https://www.reliancedigital.in/faber-25-litres-convection-built-in-microwave-oven-fbimwo-25l-cgs-bk/p/491581624,"Faber 25 litres Convection Built-in Microwave Oven, FBIMWO 25L CGS BK",40620,49990,,"19%(₹9,370)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-FBIMWO-25-L-CGS-FG-Microwave-Ovens-491581624-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3NDg5fGltYWdlL2pwZWd8aW1hZ2VzL2hhZS9oYTMvOTIxNTg4OTgzNDAxNC5qcGd8YTQxNmIwY2NkMGFjNjE3ZTExYjk4ZmE1NzRhZjlhNjNmODc3MDEzYTQwZjQ1YzQ0OTVjNmIzYTJjZDZjMGQyZA,,,Reliance
https://www.reliancedigital.in/faber-jumbo-4bb-bk-ai-cooktop/p/491581643,Faber Jumbo 4BB BK AI Cooktop,9499,13490,,"30%(₹3,991)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HOB-COOKTOP-JUMBO-Cooktops-and-Hobs-491581643-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w4MTExfGltYWdlL2pwZWd8aW1hZ2VzL2g0MC9oMTQvOTIxNDk1OTM1Mzg4Ni5qcGd8MzA1ZDNhNDY5ZTk1ZmVkZTAwNGRjNzgyYjhhNjFhYzU5NzkwMDE1NWFhOTQzOTViMzZiZWYxYzAzODViOGFkYQ,,,Reliance
https://www.reliancedigital.in/faber-feel-plus-3d-t2s2-bk-tc-ltw-kitchen-hood/p/491433439,Faber Feel Plus 3D T2S2 BK TC LTW Kitchen Hood,22570,31590,,"29%(₹9,020)",5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-T2S2-BK-TC-LTW-60-Hoods-and-Chimneys-491433439-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w3NTU3fGltYWdlL2pwZWd8aW1hZ2VzL2gzZi9oNDQvOTI1MTE1NjY1NjE1OC5qcGd8ZWYzZTBmNWIwZjU1M2IwMDkwYmY3YjcwN2JjYTM4YTE2ZGFhNDNlNmNjZTJmYWYzZGQ2YWE5MDZkMGIzOTNkYQ,,,Reliance
https://www.reliancedigital.in/faber-onyx-3bb-bk-ci-cooktop/p/491581408,Faber Onyx 3BB BK CI Cooktop,7999,10340,,"23%(₹2,341)",7.5% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HOB-COOKTOP-ONYX-3-Hobs-491581408-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNjg2MXxpbWFnZS9qcGVnfGltYWdlcy9oNjkvaDBjLzkyOTI2NTQ0NzczNDIuanBnfDFiYmQ1NzM4OTQxODNiYjk1ZjU0ZDdmMmRlZWE5YTVhYjBmYThjZjZjYjY0ZDU1YTRiNzYxNzFhMmJjYzE3ZGY,,,Reliance
https://www.reliancedigital.in/faber-jumbo-3bb-ss-cooktop/p/491433454,Faber Jumbo 3BB SS Cooktop,6199,8840,,"30%(₹2,641)",,,,,https://www.reliancedigital.in/medias/Faber-JUMBO-3BB-SS-Hobs-491433454-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzNzE2NnxpbWFnZS9qcGVnfGltYWdlcy9oOTUvaGQ0LzkyOTI2NDY0MTY0MTQuanBnfGUxODhiOTgzYWJmNTY3ZWYyNTk4MjQ4MDk1OWY0YTJjMjYxNDBmYTI1MGQ3YzljZGE4M2ZlZTI2ZWRlOTkwNGU,,,Reliance
https://www.reliancedigital.in/faber-jumbo-4bb-ss-cooktop/p/491433455,Faber Jumbo 4BB SS Cooktop,7229,10840,,"33%(₹3,611)",,,,,https://www.reliancedigital.in/medias/Faber-JUMBO-4BB-SS-Hobs-491433455-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w0ODEzM3xpbWFnZS9qcGVnfGltYWdlcy9oYzUvaDMxLzkyOTI2NDYwODg3MzQuanBnfDBmZjBkZjllMGFmMTc3NWI3NTRjZTU2NWIwZjc1NzMyNjY2NGYzNGUyM2Y2Y2EzYmM4NWJmMmYzNTIyYWQ4ZTc,,,Reliance
https://www.reliancedigital.in/faber-onyx-4bb-bk-ci-cooktop/p/491581409,Faber Onyx 4BB BK CI Cooktop,9599,11340,,"15%(₹1,741)",Limited Time Offer,,,,https://www.reliancedigital.in/medias/Faber-HOB-COOKTOP-ONYX-4-Hobs-491581409-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzODIxNXxpbWFnZS9qcGVnfGltYWdlcy9oNjYvaDk2LzkyOTI2NTQ4MDUwMjIuanBnfDJjNDBkZmIzNDE0OWVjNzMzOTNkMDU2NjFhN2ExYmQ3MDQyNTU3ZTk0OTRhZDI2OTUyOTE0NDQ3Y2E5ZjgwYWI,,,Reliance
https://www.reliancedigital.in/faber-htg-654-crs-br-ci-built-in-hob/p/491433461,Faber HTG 654 CRS BR CI Built-in Hob,19689,24890,,"21%(₹5,201)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HTG-654-CRS-BR-CI-Cooktops-491433461-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzODQ2NHxpbWFnZS9qcGVnfGltYWdlcy9oZmMvaDliLzkzNDE3NjI2MDA5OTAuanBnfDU2ODkwYTJiMTgwNGZlYzhiZTA1ZjhjZjQ5NTMyYzEyNmEzODE2NmM1MGM5N2IzYWUzM2QwMDcwOTdmNDZjNGI,,,Reliance
https://www.reliancedigital.in/faber-nexus-ht604-crs-br-ci-hybrid-hob-with-4-brass-burners-auto-ignition/p/491903086,"Faber Nexus HT604 CRS BR CI Hybrid Hob with 4 Brass Burners, Auto Ignition",28110,33500,,"16%(₹5,390)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HT604-CRS-BR-CI-Hobs-491903086-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3w1MDY4NnxpbWFnZS9qcGVnfGltYWdlcy9oMGEvaDEyLzk1NTU0MTUyNjk0MDYuanBnfDRkNGMyMWUxOTVhZjVmMzI0ZjQ3NTJmMmM3Y2M3ZTBkZjA2OGIyYTlkZjMwNTVkODI2NjYzNDVjNzZlZmJlNjE,,,Reliance
https://www.reliancedigital.in/faber-nexus-ht784-crs-br-ci-hybrid-hob-with-4-brass-burners-auto-ignition/p/491903087,"Faber Nexus HT784 CRS BR CI Hybrid Hob with 4 Brass Burners, Auto Ignition",29610,34600,,"14%(₹4,990)",10% Instant Bank Discount And EMI Option*,,,,https://www.reliancedigital.in/medias/Faber-HT784-CRS-BR-CI-Hobs-491903087-i-1-1200Wx1200H-300Wx300H?context=bWFzdGVyfGltYWdlc3wzMTgxNXxpbWFnZS9qcGVnfGltYWdlcy9oNDQvaDk1Lzk1NTU0MTQ5NDE3MjYuanBnfGRkMzZjNzE0NDMzZjMwNzQyZDQwMmNkNDJhZmYwNjJkNTNlOTlkMzY3MjQ3NDhjNGMzNWRlZDBiZDYyZWEwYjE,,,Reliance
