id,unique_name,croma_name,reliance_name,croma_link,croma_price,croma_mrp,croma_discount_value,croma_discount,croma_img,reliance_link,reliance_price,reliance_mrp,reliance_discount_value,reliance_discount,reliance_img
168,FABER SUPER 3D PLUS T2S2,FABER SUPER 3D PLUS T2S2 BK TC LTW 90cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),FABER SUPER 3D PLUS T2S2 BK TC LTW 90cm 1150m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-90cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202597,"₹22,804","₹34,590","(Save ₹11,786)",34% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690214141/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202597_0_dlbdzx.png?tr=w-400,https://www.croma.com/faber-super-3d-plus-t2s2-bk-tc-ltw-90cm-1150m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/202597,"₹22,804","₹34,590","(Save ₹11,786)",34% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690214141/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/202597_0_dlbdzx.png?tr=w-400
169,FABER FBIMWO 44L Built-in Microwave,FABER FBIMWO 44L Built-in Microwave Oven with 13 Autocook Menu (Black),FABER FBIMWO 44L Built-in Microwave Oven with 13 Autocook Menu (Black),https://www.croma.com/faber-fbimwo-44l-built-in-microwave-oven-with-13-autocook-menu-black-/p/303310,"₹74,889","₹89,990","(Save ₹15,101)",17% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722279515/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/303310_0_bwkpox.png?tr=w-400,https://www.croma.com/faber-fbimwo-44l-built-in-microwave-oven-with-13-autocook-menu-black-/p/303310,"₹74,889","₹89,990","(Save ₹15,101)",17% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1722279515/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/303310_0_bwkpox.png?tr=w-400
170,Faber Remo XL 4BB Glass,"Faber Remo XL 4BB Glass Top 4 Burner Manual Gas Stove (MS Power Coated Pan Support, Black)","Faber Remo XL 4BB Glass Top 4 Burner Manual Gas Stove (MS Power Coated Pan Support, Black)",https://www.croma.com/faber-remo-xl-4bb-glass-top-4-burner-manual-gas-stove-ms-power-coated-pan-support-black-/p/269239,"₹10,729","₹13,990","(Save ₹3,261)",23% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422648/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269239_0_kma9a3.png?tr=w-400,https://www.croma.com/faber-remo-xl-4bb-glass-top-4-burner-manual-gas-stove-ms-power-coated-pan-support-black-/p/269239,"₹10,729","₹13,990","(Save ₹3,261)",23% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422648/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269239_0_kma9a3.png?tr=w-400
171,FABER 58 Litres 20 Bottles,"FABER 58 Litres 20 Bottles Wine Cooler (Triple Glazed Glass Door, FWCJCF58, Black)","FABER 58 Litres 20 Bottles Wine Cooler (Triple Glazed Glass Door, FWCJCF58, Black)",https://www.croma.com/faber-58-litres-20-bottles-wine-cooler-triple-glazed-glass-door-fwcjcf58-black-/p/269339,"₹62,290","₹69,990","(Save ₹7,700)",11% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718949511/Croma%20Assets/Large%20Appliances/Refrigerator/Images/269339_0_jcfhxs.png?tr=w-400,https://www.croma.com/faber-58-litres-20-bottles-wine-cooler-triple-glazed-glass-door-fwcjcf58-black-/p/269339,"₹62,290","₹69,990","(Save ₹7,700)",11% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718949511/Croma%20Assets/Large%20Appliances/Refrigerator/Images/269339_0_jcfhxs.png?tr=w-400
172,FABER Power Toughened Glass Top,"FABER Power Toughened Glass Top 2 Burner Manual Gas Stove (Powder Coated Round Pan Support, Black)","FABER Power Toughened Glass Top 2 Burner Manual Gas Stove (Powder Coated Round Pan Support, Black)",https://www.croma.com/faber-power-toughened-glass-top-2-burner-manual-gas-stove-powder-coated-round-pan-support-black-/p/229404,"₹2,990","₹5,349","(Save ₹2,359)",44% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718783520/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229404_0_efdvmw.png?tr=w-400,https://www.croma.com/faber-power-toughened-glass-top-2-burner-manual-gas-stove-powder-coated-round-pan-support-black-/p/229404,"₹2,990","₹5,349","(Save ₹2,359)",44% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718783520/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229404_0_efdvmw.png?tr=w-400
173,FABER FLORENCE FL SC AC,FABER FLORENCE FL SC AC BK 60cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch & Gesture Control (Black),FABER FLORENCE FL SC AC BK 60cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch & Gesture Control (Black),https://www.croma.com/faber-florence-fl-sc-ac-bk-60cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-gesture-control-black-/p/269234,"₹12,749","₹24,990","(Save ₹12,241)",49% Off,,https://www.croma.com/faber-florence-fl-sc-ac-bk-60cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-gesture-control-black-/p/269234,"₹12,749","₹24,990","(Save ₹12,241)",49% Off,
174,FABER FLORENCE FL SC AC,FABER FLORENCE FL SC AC BK 60cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch & Gesture Control (Black),FABER FLORENCE FL SC AC BK 90cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch & Gesture Control (Black),https://www.croma.com/faber-florence-fl-sc-ac-bk-60cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-gesture-control-black-/p/269234,"₹12,749","₹24,990","(Save ₹12,241)",49% Off,,https://www.croma.com/faber-florence-fl-sc-ac-bk-90cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-gesture-control-black-/p/270724,"₹13,749","₹24,990","(Save ₹11,241)",45% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690210855/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/270724_0_hz7pv8.png?tr=w-400
175,FABER FLORENCE FL SC AC,FABER FLORENCE FL SC AC BK 90cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch & Gesture Control (Black),FABER FLORENCE FL SC AC BK 60cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch & Gesture Control (Black),https://www.croma.com/faber-florence-fl-sc-ac-bk-90cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-gesture-control-black-/p/270724,"₹13,749","₹24,990","(Save ₹11,241)",45% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690210855/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/270724_0_hz7pv8.png?tr=w-400,https://www.croma.com/faber-florence-fl-sc-ac-bk-60cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-gesture-control-black-/p/269234,"₹12,749","₹24,990","(Save ₹12,241)",49% Off,
176,FABER FLORENCE FL SC AC,FABER FLORENCE FL SC AC BK 90cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch & Gesture Control (Black),FABER FLORENCE FL SC AC BK 90cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Touch & Gesture Control (Black),https://www.croma.com/faber-florence-fl-sc-ac-bk-90cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-gesture-control-black-/p/270724,"₹13,749","₹24,990","(Save ₹11,241)",45% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690210855/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/270724_0_hz7pv8.png?tr=w-400,https://www.croma.com/faber-florence-fl-sc-ac-bk-90cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-touch-gesture-control-black-/p/270724,"₹13,749","₹24,990","(Save ₹11,241)",45% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690210855/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/270724_0_hz7pv8.png?tr=w-400
177,Faber Imperia Plus 604 BRB,"Faber Imperia Plus 604 BRB CI BK Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)","Faber Imperia Plus 604 BRB CI BK Toughened Glass Top 4 Burner Automatic Hob (High Quality Knob, Black)",https://www.croma.com/faber-imperia-plus-604-brb-ci-bk-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/220780,"₹27,154","₹34,600","(Save ₹7,446)",22% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056701/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220780_0_kvgfxo.png?tr=w-400,https://www.croma.com/faber-imperia-plus-604-brb-ci-bk-toughened-glass-top-4-burner-automatic-hob-high-quality-knob-black-/p/220780,"₹27,154","₹34,600","(Save ₹7,446)",22% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056701/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220780_0_kvgfxo.png?tr=w-400
178,FABER STILUX 3D T2S2 TC,FABER STILUX 3D T2S2 TC LTW 60cm 1095m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Silver),FABER STILUX 3D T2S2 TC LTW 60cm 1095m3/hr Ducted Wall Mounted Chimney with Touch Control Panel (Silver),https://www.croma.com/faber-stilux-3d-t2s2-tc-ltw-60cm-1095m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-silver-/p/198211,"₹22,609","₹31,290","(Save ₹8,681)",28% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140239/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/198211_0_vhug25.png?tr=w-400,https://www.croma.com/faber-stilux-3d-t2s2-tc-ltw-60cm-1095m3-hr-ducted-wall-mounted-chimney-with-touch-control-panel-silver-/p/198211,"₹22,609","₹31,290","(Save ₹8,681)",28% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140239/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/198211_0_vhug25.png?tr=w-400
179,Faber Onyx 4BB BK CI,"Faber Onyx 4BB BK CI Toughened Glass Top 4 Burner Manual Gas Stove (Diamond Coated Pan Support, Black)","Faber Onyx 4BB BK CI Toughened Glass Top 4 Burner Manual Gas Stove (Diamond Coated Pan Support, Black)",https://www.croma.com/faber-onyx-4bb-bk-ci-toughened-glass-top-4-burner-manual-gas-stove-diamond-coated-pan-support-black-/p/217238,"₹9,049","₹11,340","(Save ₹2,291)",20% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056221/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/217238_0_n8a7gk.png?tr=w-400,https://www.croma.com/faber-onyx-4bb-bk-ci-toughened-glass-top-4-burner-manual-gas-stove-diamond-coated-pan-support-black-/p/217238,"₹9,049","₹11,340","(Save ₹2,291)",20% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056221/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/217238_0_n8a7gk.png?tr=w-400
180,Faber Power 4BB BK Toughened,"Faber Power 4BB BK Toughened Glass Top 4 Burner Manual Gas Stove (Powder Coating Round Pan Support, Black)","Faber Power 4BB BK Toughened Glass Top 4 Burner Manual Gas Stove (Powder Coating Round Pan Support, Black)",https://www.croma.com/faber-power-4bb-bk-toughened-glass-top-4-burner-manual-gas-stove-powder-coating-round-pan-support-black-/p/229406,"₹4,664","₹9,349","(Save ₹4,685)",50% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055333/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229406_0_ispbhj.png?tr=w-400,https://www.croma.com/faber-power-4bb-bk-toughened-glass-top-4-burner-manual-gas-stove-powder-coating-round-pan-support-black-/p/229406,"₹4,664","₹9,349","(Save ₹4,685)",50% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055333/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229406_0_ispbhj.png?tr=w-400
181,FABER GENIUS 753 Toughened Glass,"FABER GENIUS 753 Toughened Glass Top 3 Burner Manual Hob (Cast Iron Pan Support, Black)","FABER GENIUS 753 Toughened Glass Top 3 Burner Manual Hob (Cast Iron Pan Support, Black)",https://www.croma.com/faber-genius-753-toughened-glass-top-3-burner-manual-hob-cast-iron-pan-support-black-/p/300608,"₹13,489","₹18,825","(Save ₹5,336)",28% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057273/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300608_0_fsrkrk.png?tr=w-400,https://www.croma.com/faber-genius-753-toughened-glass-top-3-burner-manual-hob-cast-iron-pan-support-black-/p/300608,"₹13,489","₹18,825","(Save ₹5,336)",28% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057273/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300608_0_fsrkrk.png?tr=w-400
182,Faber Jumbo 4BB SS Toughened,"Faber Jumbo 4BB SS Toughened Glass Top 4 Burner Manual Gas Stove (Corrosion Resistance, Black)","Faber Jumbo 4BB SS Toughened Glass Top 4 Burner Manual Gas Stove (Corrosion Resistance, Black)",https://www.croma.com/faber-jumbo-4bb-ss-toughened-glass-top-4-burner-manual-gas-stove-corrosion-resistance-black-/p/210989,"₹6,879","₹10,840","(Save ₹3,961)",37% Off,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif",https://www.croma.com/faber-jumbo-4bb-ss-toughened-glass-top-4-burner-manual-gas-stove-corrosion-resistance-black-/p/210989,"₹6,879","₹10,840","(Save ₹3,961)",37% Off,"https://media.croma.com/image/upload/f_auto,q_auto,d_Croma%20Assets:No_image.png/Croma%20Assets/UI%20Assets/lazyLoading.gif"
183,Faber Imperia 783 BRB CI,"Faber Imperia 783 BRB CI BK Toughened Glass Top 3 Burner Automatic Hob (High Quality Knob, Black)","Faber Imperia 783 BRB CI BK Toughened Glass Top 3 Burner Automatic Hob (High Quality Knob, Black)",https://www.croma.com/faber-imperia-783-brb-ci-bk-toughened-glass-top-3-burner-automatic-hob-high-quality-knob-black-/p/220777,"₹22,884","₹27,200","(Save ₹4,316)",16% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056661/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220777_0_tliqud.png?tr=w-400,https://www.croma.com/faber-imperia-783-brb-ci-bk-toughened-glass-top-3-burner-automatic-hob-high-quality-knob-black-/p/220777,"₹22,884","₹27,200","(Save ₹4,316)",16% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721056661/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220777_0_tliqud.png?tr=w-400
184,FABER FBIO 83L Convection Oven,FABER FBIO 83L Convection Oven with 3D Hot Air Circulation System (Black),FABER FBIO 83L Convection Oven with 3D Hot Air Circulation System (Black),https://www.croma.com/faber-fbio-83l-convection-oven-with-3d-hot-air-circulation-system-black-/p/306181,"₹83,189","₹92,990","(Save ₹9,801)",11% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712908154/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306181_en3nfx.png?tr=w-400,https://www.croma.com/faber-fbio-83l-convection-oven-with-3d-hot-air-circulation-system-black-/p/306181,"₹83,189","₹92,990","(Save ₹9,801)",11% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1712908154/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/306181_en3nfx.png?tr=w-400
185,FABER FEEL 3D PLUS MAX,FABER FEEL 3D PLUS MAX T2S2 BK TC 60cm 1350m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),FABER FEEL 3D PLUS MAX T2S2 BK TC 60cm 1350m3/hr Ductless Auto Clean Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-feel-3d-plus-max-t2s2-bk-tc-60cm-1350m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/230973,"₹23,544","₹34,590","(Save ₹11,046)",32% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140800/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/230973_0_x5x2fr.png?tr=w-400,https://www.croma.com/faber-feel-3d-plus-max-t2s2-bk-tc-60cm-1350m3-hr-ductless-auto-clean-wall-mounted-chimney-with-touch-control-panel-black-/p/230973,"₹23,544","₹34,590","(Save ₹11,046)",32% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140800/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/230973_0_x5x2fr.png?tr=w-400
188,FABER FEEL 3D PLUS MAX,FABER FEEL 3D PLUS MAX T2S2 BK TC 90cm 1350m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),FABER FEEL 3D PLUS MAX T2S2 BK TC 90cm 1350m3/hr Ductless Wall Mounted Chimney with Touch Control Panel (Black),https://www.croma.com/faber-feel-3d-plus-max-t2s2-bk-tc-90cm-1350m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/230974,"₹26,379","₹41,990","(Save ₹15,611)",37% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140740/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/230974_0_cvi9wv.png?tr=w-400,https://www.croma.com/faber-feel-3d-plus-max-t2s2-bk-tc-90cm-1350m3-hr-ductless-wall-mounted-chimney-with-touch-control-panel-black-/p/230974,"₹26,379","₹41,990","(Save ₹15,611)",37% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721140740/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/230974_0_cvi9wv.png?tr=w-400
189,FABER Bella HT704 Glass Top,"FABER Bella HT704 Glass Top 4 Burner Automatic Hob (Full Brass Burners, Black)","FABER Bella HT704 Glass Top 4 Burner Automatic Hob (Full Brass Burners, Black)",https://www.croma.com/faber-bella-ht704-glass-top-4-burner-automatic-hob-full-brass-burners-black-/p/305678,"₹28,579","₹34,650","(Save ₹6,071)",18% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717063559/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305678_0_oz0ebx.png?tr=w-400,https://www.croma.com/faber-bella-ht704-glass-top-4-burner-automatic-hob-full-brass-burners-black-/p/305678,"₹28,579","₹34,650","(Save ₹6,071)",18% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1717063559/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/305678_0_oz0ebx.png?tr=w-400
190,Faber Imperia Plus 783 BRB,"Faber Imperia Plus 783 BRB CI BK Toughened Glass Top 3 Burner Automatic Hob (High Quality Knob, Black)","Faber Imperia Plus 783 BRB CI BK Toughened Glass Top 3 Burner Automatic Hob (High Quality Knob, Black)",https://www.croma.com/faber-imperia-plus-783-brb-ci-bk-toughened-glass-top-3-burner-automatic-hob-high-quality-knob-black-/p/220781,"₹24,474","₹29,500","(Save ₹5,026)",17% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057259/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220781_0_wudcdp.png?tr=w-400,https://www.croma.com/faber-imperia-plus-783-brb-ci-bk-toughened-glass-top-3-burner-automatic-hob-high-quality-knob-black-/p/220781,"₹24,474","₹29,500","(Save ₹5,026)",17% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057259/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/220781_0_wudcdp.png?tr=w-400
191,FABER GENIUS 752 Toughened Glass,"FABER GENIUS 752 Toughened Glass Top 2 Burner Manual Hob (Cast Iron Pan Support, Black)","FABER GENIUS 752 Toughened Glass Top 2 Burner Manual Hob (Cast Iron Pan Support, Black)",https://www.croma.com/faber-genius-752-toughened-glass-top-2-burner-manual-hob-cast-iron-pan-support-black-/p/300605,"₹10,389","₹13,750","(Save ₹3,361)",24% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057305/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300605_0_qu5u3u.png?tr=w-400,https://www.croma.com/faber-genius-752-toughened-glass-top-2-burner-manual-hob-cast-iron-pan-support-black-/p/300605,"₹10,389","₹13,750","(Save ₹3,361)",24% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721057305/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/300605_0_qu5u3u.png?tr=w-400
192,Faber Hood Vertigo 75cm 1200m3/hr,Faber Hood Vertigo 75cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Filterless Technology (Black),Faber Hood Vertigo 75cm 1200m3/hr Ducted Auto Clean Wall Mounted Chimney with Filterless Technology (Black),https://www.croma.com/faber-hood-vertigo-75cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-filterless-technology-black-/p/273825,"₹17,004","₹31,990","(Save ₹14,986)",47% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690213314/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/273825_0_csdo8l.png?tr=w-400,https://www.croma.com/faber-hood-vertigo-75cm-1200m3-hr-ducted-auto-clean-wall-mounted-chimney-with-filterless-technology-black-/p/273825,"₹17,004","₹31,990","(Save ₹14,986)",47% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1690213314/Croma%20Assets/Small%20Appliances/Electric%20Chimney/Images/273825_0_csdo8l.png?tr=w-400
193,Faber Nexus IND HT784 CRS,"Faber Nexus IND HT784 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Hob (Heavy Duty Pan Support, Black)","Faber Nexus IND HT784 CRS BR CI AI Toughened Glass Top 4 Burner Automatic Hob (Heavy Duty Pan Support, Black)",https://www.croma.com/faber-nexus-ind-ht784-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-heavy-duty-pan-support-black-/p/229410,"₹29,614","₹34,600","(Save ₹4,986)",14% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688415989/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229410_0_wcujm0.png?tr=w-400,https://www.croma.com/faber-nexus-ind-ht784-crs-br-ci-ai-toughened-glass-top-4-burner-automatic-hob-heavy-duty-pan-support-black-/p/229410,"₹29,614","₹34,600","(Save ₹4,986)",14% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688415989/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/229410_0_wcujm0.png?tr=w-400
194,Faber Remo XL 4BB AI,"Faber Remo XL 4BB AI Glass Top 4 Burner Automatic Gas Stove (MS Power Coated Pan Support, Black)","Faber Remo XL 4BB AI Glass Top 4 Burner Automatic Gas Stove (MS Power Coated Pan Support, Black)",https://www.croma.com/faber-remo-xl-4bb-ai-glass-top-4-burner-automatic-gas-stove-ms-power-coated-pan-support-black-/p/269240,"₹12,229","₹15,490","(Save ₹3,261)",21% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422720/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269240_0_jbn4bt.png?tr=w-400,https://www.croma.com/faber-remo-xl-4bb-ai-glass-top-4-burner-automatic-gas-stove-ms-power-coated-pan-support-black-/p/269240,"₹12,229","₹15,490","(Save ₹3,261)",21% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688422720/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/269240_0_jbn4bt.png?tr=w-400
195,Faber Nexus IND HT783 CRS,"Faber Nexus IND HT783 CRS BR CI AI Toughened Glass Top 3 Burner Automatic Hob (Heat Resistant Knobs, Black)","Faber Nexus IND HT783 CRS BR CI AI Toughened Glass Top 3 Burner Automatic Hob (Heat Resistant Knobs, Black)",https://www.croma.com/faber-nexus-ind-ht783-crs-br-ci-ai-toughened-glass-top-3-burner-automatic-hob-heat-resistant-knobs-black-/p/231294,"₹25,904","₹30,000","(Save ₹4,096)",14% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688420606/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/231294_0_e94kxu.png?tr=w-400,https://www.croma.com/faber-nexus-ind-ht783-crs-br-ci-ai-toughened-glass-top-3-burner-automatic-hob-heat-resistant-knobs-black-/p/231294,"₹25,904","₹30,000","(Save ₹4,096)",14% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688420606/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/231294_0_e94kxu.png?tr=w-400
196,Faber Utopia Pro HT 603,"Faber Utopia Pro HT 603 Br Ci 3 Burner Automatic Electric Hob (Flame Failure Device, Black)","Faber Utopia Pro HT 603 Br Ci 3 Burner Automatic Electric Hob (Flame Failure Device, Black)",https://www.croma.com/faber-utopia-pro-ht-603-br-ci-3-burner-automatic-electric-hob-flame-failure-device-black-/p/265608,"₹30,409","₹33,500","(Save ₹3,091)",9% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055679/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/265608_0_zncwgw.png?tr=w-400,https://www.croma.com/faber-utopia-pro-ht-603-br-ci-3-burner-automatic-electric-hob-flame-failure-device-black-/p/265608,"₹30,409","₹33,500","(Save ₹3,091)",9% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721055679/Croma%20Assets/Small%20Appliances/Stoves%20Cooktops/Images/265608_0_zncwgw.png?tr=w-400
197,FABER FBIO 8F 80L Built-in,FABER FBIO 8F 80L Built-in Microwave Oven with 4 Autocook Menus (Black),FABER FBIO 8F 80L Built-in Microwave Oven with 4 Autocook Menus (Black),https://www.croma.com/faber-fbio-8f-80l-built-in-microwave-oven-with-4-autocook-menus-black-/p/212671,"₹47,014","₹57,990","(Save ₹10,976)",19% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691177915/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/212671_0_lmfgiz.png?tr=w-400,https://www.croma.com/faber-fbio-8f-80l-built-in-microwave-oven-with-4-autocook-menus-black-/p/212671,"₹47,014","₹57,990","(Save ₹10,976)",19% Off,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1691177915/Croma%20Assets/Small%20Appliances/Microwave%20or%20OTG/Images/212671_0_lmfgiz.png?tr=w-400
